Industry,Material_Name,Material_Type,Product,Weight_or_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percentage,Data_Source,Weight_kg,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score,Industry_encoded,Material_Type_encoded,Product_encoded,Data_Source_encoded,Weight_Normalized,Eco_Score,Circular_Economy_Score
Home Appliances,Molded Pulp,Paper,Medical packaging,11.16 kg,0.9866666666666668,0.3714285714285714,0.3103448275862069,Sustainability Dataset,0.2201245229965856,0.6418609742747674,0.7798754770034144,0.7867070328109314,6,5,4,3,0.22012452299658566,0.6445188834154352,0.5808735632183909
Construction,Recycled Paper,Paper,Electronic enclosure,47.59 kg,0.9333333333333336,0.1571428571428571,0.603448275862069,Sustainability Dataset,0.9517975497087768,0.7932129173508485,0.04820245029122316,0.6117459020277065,1,5,1,3,0.9517975497087771,0.7832840722495896,0.7354022988505748
Automotive,Recycled Cardboard,Cardboard,Cosmetic wrap,40.41 kg,0.05333333333333334,0.2428571428571428,0.4482758620689655,Sustainability Dataset,0.8075918859208675,0.419584017515052,0.1924081140791325,0.2415560412297606,0,1,0,3,0.8075918859208677,0.352072249589491,0.2902988505747126
Packaging,Cotton Fiber,Natural Material,Electronic enclosure,2.23 kg,0.4133333333333334,0.5571428571428572,0.8448275862068966,Carbon Catalogue,0.04077123920465957,0.5670060207991242,0.9592287607953405,0.6385710365582519,7,4,1,0,0.040771239204659575,0.5918357963875205,0.6722298850574713
Healthcare,Molded Pulp,Paper,Packaging box,11.17 kg,0.4933333333333333,0.657142857142857,0.3275862068965516,Carbon Catalogue,0.2203253665394657,0.3879255610290093,0.7796746334605342,0.5370726144497641,5,5,5,0,0.22032536653946574,0.3969392446633826,0.3938850574712643
Packaging,Cotton Fiber,Natural Material,Medical packaging,14.39 kg,0.2666666666666667,0.8142857142857143,0.6379310344827585,Sustainability Dataset,0.2849969873468568,0.3634373289545703,0.7150030126531433,0.4398758353777711,7,4,4,3,0.28499698734685686,0.39898193760262723,0.48942528735632174
Construction,Aluminum Foil,Metal,Furniture panel,21.56 kg,0.8,0.4285714285714285,0.9655172413793103,Carbon Catalogue,0.4290018075918858,0.7789819376026271,0.5709981924081142,0.7228922327634851,1,2,3,0,0.4290018075918859,0.8204926108374385,0.8993103448275862
Furniture,Kraft Paper,Paper,Storage container,13.8 kg,0.6533333333333333,0.2285714285714286,0.482758620689655,OpenLCA Sample,0.2731472183169311,0.6358401751505199,0.7268527816830689,0.6683919045651286,4,5,7,2,0.2731472183169312,0.6087224958949097,0.5509885057471264
Healthcare,Bamboo Fiber,Natural Fiber,Cosmetic wrap,9.79 kg,0.5733333333333335,0.9571428571428571,0.4482758620689655,FootprintData,0.1926089576220124,0.3548221127531473,0.8073910423779875,0.5561461578146552,5,3,0,1,0.19260895762201247,0.4172151067323482,0.4982988505747127
Electronics,PLA Bioplastic,Bioplastic,Shipping carton,4.56 kg,0.2933333333333334,0.9714285714285715,0.9482758620689655,OpenLCA Sample,0.08756778469572202,0.4233935413245758,0.912432215304278,0.5310870811211137,3,0,6,2,0.08756778469572203,0.5023579638752053,0.6862988505747127
Toys,PLA Bioplastic,Bioplastic,Electronic enclosure,37.61 kg,0.3466666666666667,0.5142857142857142,0.603448275862069,OpenLCA Sample,0.7513556939144406,0.4786097427476738,0.2486443060855594,0.3700371889247374,8,0,1,2,0.7513556939144408,0.4771888341543514,0.500735632183908
Packaging,Molded Pulp,Paper,Furniture panel,21.05 kg,0.2533333333333334,0.04285714285714287,0.01724137931034475,Carbon Catalogue,0.418758786905001,0.4092391899288451,0.5812412130949991,0.4140680399000378,7,5,3,0,0.4187587869050011,0.2996584564860427,0.11167816091954022
Cosmetics,Molded Pulp,Paper,Medical packaging,43.22 kg,0.1333333333333334,0.2571428571428571,0.1379310344827586,Sustainability Dataset,0.8640289214701746,0.3380405035577449,0.1359710785298254,0.2160075249820456,2,5,4,3,0.8640289214701748,0.25707717569786537,0.13609195402298851
Healthcare,Tin Container,Metal,Furniture panel,12.5 kg,0.7066666666666668,0.2571428571428571,0.3793103448275861,FootprintData,0.2470375577425186,0.6096113847837986,0.7529624422574814,0.6817332865907639,5,2,3,1,0.24703755774251865,0.5829622331691298,0.5102528735632184
Cosmetics,Cornstarch Plastic,Bioplastic,Shipping carton,42.03 kg,0.7866666666666668,0.4285714285714285,0.7241379310344827,FootprintData,0.8401285398674432,0.6940777230432403,0.1598714601325568,0.5615925272570632,2,0,6,1,0.8401285398674434,0.7186075533661742,0.7491494252873563
Automotive,Kraft Paper,Paper,Storage container,27.82 kg,0.7733333333333334,0.02857142857142858,0.06896551724137923,OpenLCA Sample,0.5547298654348263,0.6045758073344281,0.4452701345651737,0.6074113633033233,0,5,7,2,0.5547298654348264,0.5312052545155994,0.35071264367816096
Home Appliances,Aluminum Foil,Metal,Cosmetic wrap,2.2 kg,0.4000000000000001,0.2857142857142857,0.482758620689655,FootprintData,0.04016870857601929,0.5323481116584564,0.9598312914239807,0.6208886320905768,6,2,0,1,0.0401687085760193,0.49596059113300495,0.44965517241379305
Furniture,Molded Pulp,Paper,Furniture panel,8.3 kg,0.9066666666666667,0.7,0.5172413793103448,Carbon Catalogue,0.1626832697328781,0.5746360153256705,0.837316730267122,0.7530494252104049,4,5,3,0,0.16268326973287814,0.6295632183908046,0.6730114942528735
Cosmetics,Bamboo Fiber,Natural Fiber,Electronic enclosure,17.68 kg,0.04000000000000004,0.2142857142857143,0.586206896551724,OpenLCA Sample,0.3510745129544085,0.4706403940886699,0.6489254870455915,0.3949338037491454,2,3,1,2,0.35107451295440856,0.4076256157635468,0.36772413793103437
Automotive,Kraft Paper,Paper,Cosmetic wrap,5.49 kg,0.16,0.2571428571428571,0.06896551724137923,Sustainability Dataset,0.106246234183571,0.3239408866995074,0.893753765816429,0.4457024844247316,0,5,0,3,0.10624623418357103,0.24015763546798027,0.10537931034482753
Toys,Recycled Paper,Paper,Shipping carton,22.57 kg,0.2933333333333334,0.04285714285714287,0.8275862068965516,FootprintData,0.4492870054227756,0.692687465790914,0.5507129945772244,0.530288884689533,8,5,6,1,0.4492870054227757,0.6397963875205255,0.6138850574712643
Automotive,Tin Container,Metal,Furniture panel,16.08 kg,0.72,0.7857142857142856,0.586206896551724,Sustainability Dataset,0.318939546093593,0.5068308702791461,0.6810604539064069,0.6230504842835805,0,2,3,3,0.31893954609359304,0.5653399014778325,0.6397241379310343
Packaging,Recycled Paper,Paper,Toy casing,4.77 kg,0.6133333333333333,0.3571428571428572,0.6379310344827585,OpenLCA Sample,0.09178549909620405,0.6313738368910782,0.908214500903796,0.70901388502757,7,5,8,2,0.09178549909620407,0.6290771756978653,0.6280919540229883
Construction,Molded Pulp,Paper,Packaging box,33.72 kg,0.16,0.8,0.9655172413793103,OpenLCA Sample,0.6732275557340831,0.4418390804597701,0.3267724442659169,0.3227673654636831,1,5,5,2,0.6732275557340832,0.4902068965517241,0.6433103448275861
Construction,Recycled Cardboard,Cardboard,Cosmetic wrap,21.62 kg,0.3466666666666667,0.6142857142857143,0.1379310344827586,Carbon Catalogue,0.4302068688491665,0.290103995621237,0.5697931311508335,0.3909795375937449,1,1,0,0,0.4302068688491666,0.2709819376026273,0.22142528735632183
Electronics,Bamboo Fiber,Natural Fiber,Cosmetic wrap,12.23 kg,0.4666666666666667,0.5428571428571429,0.6379310344827585,Sustainability Dataset,0.241614782084756,0.5205801860974274,0.758385217915244,0.5757476398135442,3,3,0,3,0.24161478208475606,0.5332676518883415,0.5694252873563217
Furniture,Bamboo Fiber,Natural Fiber,Cosmetic wrap,38.83 kg,0.3466666666666667,0.8857142857142857,0.6896551724137931,OpenLCA Sample,0.7758586061458124,0.3835358511220581,0.2241413938541876,0.3246567586050795,4,3,0,2,0.7758586061458126,0.4373858784893268,0.5524597701149425
Healthcare,Recycled Cardboard,Cardboard,Medical packaging,17.39 kg,0.8533333333333335,0.7428571428571429,0.103448275862069,FootprintData,0.3452500502108857,0.4046414887794199,0.6547499497891143,0.6142815804485022,5,1,4,1,0.34525005021088573,0.4341412151067325,0.4034022988505748
Cosmetics,Kraft Paper,Paper,Shipping carton,13.97 kg,0.3866666666666667,0.1714285714285714,0.5689655172413792,FootprintData,0.2765615585458927,0.5947345374931582,0.7234384414541073,0.5709253474334954,2,5,6,1,0.27656155854589276,0.5479671592775042,0.4960459770114942
Healthcare,Recycled Cardboard,Cardboard,Food container,27.94 kg,0.52,0.9857142857142858,0.6896551724137931,OpenLCA Sample,0.5571399879493873,0.4079802955665024,0.4428600120506127,0.4520501218417848,5,1,2,2,0.5571399879493875,0.48671921182266015,0.6217931034482759
Cosmetics,PLA Bioplastic,Bioplastic,Medical packaging,34.52 kg,0.24,0.9857142857142858,0.2586206896551724,OpenLCA Sample,0.6892950391644909,0.1709688013136289,0.3107049608355091,0.2335990087761043,2,0,4,2,0.689295039164491,0.2023054187192118,0.2511724137931034
Packaging,Tin Container,Metal,Storage container,21.52 kg,0.9200000000000002,0.1142857142857143,0.603448275862069,Sustainability Dataset,0.4281984334203655,0.8030541871921182,0.5718015665796345,0.7687621448507377,7,2,7,3,0.4281984334203656,0.7865221674876849,0.7300689655172414
Home Appliances,Recycled Cardboard,Cardboard,Furniture panel,9.16 kg,0.04000000000000004,0.3857142857142857,0.9137931034482758,Sustainability Dataset,0.1799558144205664,0.5226929392446634,0.8200441855794336,0.4670904313716955,6,1,3,3,0.17995581442056643,0.5043743842364532,0.5642758620689655
Home Appliances,Cornstarch Plastic,Bioplastic,Toy casing,33.16 kg,0.5733333333333335,0.7,0.6551724137931034,OpenLCA Sample,0.6619803173327976,0.5095019157088123,0.3380196826672024,0.4772066710836857,6,0,8,2,0.6619803173327977,0.5514022988505748,0.6224367816091954
Toys,Cornstarch Plastic,Bioplastic,Packaging box,38.96 kg,0.3333333333333334,0.2,0.103448275862069,Sustainability Dataset,0.7784695722032536,0.4122605363984675,0.2215304277967464,0.331363342898411,8,0,5,3,0.7784695722032539,0.334712643678161,0.19540229885057478
Home Appliances,Kraft Paper,Paper,Food container,49.65 kg,0.8800000000000001,0.2857142857142857,0.6206896551724137,FootprintData,0.9931713195420766,0.7383251231527094,0.006828680457923397,0.5613786533984608,6,5,2,1,0.9931713195420768,0.7431330049261085,0.7244137931034482
Home Appliances,Bamboo Fiber,Natural Fiber,Cosmetic wrap,25.58 kg,0.3733333333333334,0.7714285714285714,0.2241379310344827,Sustainability Dataset,0.5097409118296846,0.2753475643130815,0.4902590881703154,0.3692167521763272,6,3,0,3,0.5097409118296847,0.2847027914614122,0.283816091954023
Toys,Molded Pulp,Paper,Storage container,5.28 kg,0.36,0.9142857142857144,0.603448275862069,Carbon Catalogue,0.102028519783089,0.3497208538587849,0.897971480216911,0.5172797856085872,8,5,7,0,0.10202851978308902,0.4025221674876847,0.5060689655172413
Packaging,PLA Bioplastic,Bioplastic,Storage container,28.26 kg,0.9466666666666668,0.3571428571428572,0.6896551724137931,OpenLCA Sample,0.5635669813215505,0.7597263273125342,0.4364330186784495,0.7188204365285487,7,0,7,2,0.5635669813215506,0.7831001642036126,0.7924597701149425
Construction,Aluminum Foil,Metal,Shipping carton,22.07 kg,0.04000000000000004,0.7857142857142856,0.9482758620689655,FootprintData,0.4392448282787708,0.4008538587848933,0.5607551717212291,0.3405680950303261,1,2,6,1,0.4392448282787709,0.43816748768472913,0.5849655172413794
Home Appliances,Recycled Cardboard,Cardboard,Electronic enclosure,1.56 kg,0.16,0.5285714285714285,0.6206896551724137,FootprintData,0.02731472183169311,0.4173727422003284,0.9726852781683069,0.5067546803306234,6,1,1,1,0.027314721831693117,0.4065615763546798,0.4364137931034482
Cosmetics,Bamboo Fiber,Natural Fiber,Furniture panel,7.5 kg,0.2266666666666667,0.4428571428571429,0.7586206896551724,FootprintData,0.1466157863024704,0.514143404488232,0.8533842136975296,0.5296726259045517,2,3,3,1,0.14661578630247044,0.505543513957307,0.5458390804597701
Construction,Recycled Paper,Paper,Cosmetic wrap,12.89 kg,0.02666666666666667,0.1285714285714286,0.4482758620689655,Carbon Catalogue,0.2548704559148423,0.4487903667214012,0.7451295440851577,0.4110550099141078,1,5,0,0,0.25487045591484236,0.3642627257799672,0.27963218390804595
Packaging,PLA Bioplastic,Bioplastic,Cosmetic wrap,44.64 kg,0.2133333333333334,0.3142857142857143,0.4137931034482758,Sustainability Dataset,0.8925487045591484,0.4376135741652983,0.1074512954408516,0.2712808182983748,7,0,0,3,0.8925487045591486,0.38799343185550084,0.33360919540229883
Packaging,Tin Container,Metal,Toy casing,5.99 kg,0.6133333333333333,0.3857142857142857,0.189655172413793,Carbon Catalogue,0.1162884113275758,0.4724247400109469,0.8837115886724242,0.6380833726061059,7,2,8,0,0.11628841132757582,0.4440525451559934,0.3591264367816091
Cosmetics,Tin Container,Metal,Storage container,6.19 kg,0.5866666666666667,0.6714285714285715,0.05172413793103448,Carbon Catalogue,0.1203052821851777,0.3223207443897099,0.8796947178148222,0.5688367131003307,2,2,7,0,0.12030528218517773,0.3210706075533662,0.2657011494252874
Construction,Kraft Paper,Paper,Food container,14.21 kg,0.2666666666666667,0.4,0.603448275862069,Sustainability Dataset,0.2813818035750151,0.4900383141762452,0.7186181964249849,0.4916007845979936,1,5,2,3,0.28138180357501513,0.4680459770114943,0.46873563218390807
Automotive,Recycled Paper,Paper,Medical packaging,29.04 kg,0.08000000000000002,0.1857142857142857,0.8275862068965516,OpenLCA Sample,0.579232777666198,0.5739573070607553,0.420767222333802,0.3798130895244428,0,5,4,2,0.5792327776661981,0.5258916256157635,0.528551724137931
Furniture,Recycled Cardboard,Cardboard,Cosmetic wrap,24.22 kg,0.4666666666666667,0.9571428571428571,0.5,OpenLCA Sample,0.4824261899979915,0.3365079365079366,0.5175738100020085,0.4298753176037772,4,1,0,2,0.4824261899979916,0.3952380952380953,0.4866666666666667
Automotive,Cornstarch Plastic,Bioplastic,Cosmetic wrap,37.24 kg,0.9600000000000002,0.1428571428571428,0.4655172413793103,OpenLCA Sample,0.743924482827877,0.7608866995073892,0.256075517172123,0.6691773349545926,0,0,0,2,0.7439244828278772,0.7416354679802957,0.6633103448275863
Construction,Cornstarch Plastic,Bioplastic,Toy casing,22.91 kg,0.4666666666666667,0.1,0.982758620689655,FootprintData,0.4561156858806989,0.7831417624521073,0.543884314119301,0.6164219992166333,1,0,8,1,0.456115685880699,0.7597701149425288,0.7763218390804596
Healthcare,PLA Bioplastic,Bioplastic,Shipping carton,18.02 kg,0.8533333333333335,0.1714285714285714,0.6206896551724137,FootprintData,0.3579031934123317,0.7675314723590585,0.6420968065876682,0.7556416309199239,5,0,6,1,0.35790319341233173,0.7553234811165846,0.7137471264367816
Construction,Recycled Cardboard,Cardboard,Medical packaging,35.73 kg,0.4533333333333334,0.3857142857142857,0.2586206896551724,OpenLCA Sample,0.7135971078529824,0.44207991242474,0.2864028921470176,0.3987528326140014,1,1,4,2,0.7135971078529825,0.4076387520525452,0.33650574712643677
Home Appliances,Tin Container,Metal,Food container,36.9 kg,0.1866666666666667,0.9285714285714286,0.6551724137931034,Sustainability Dataset,0.7370958023699538,0.3044225506294472,0.2629041976300462,0.2566402795407928,6,2,2,3,0.7370958023699539,0.3510213464696224,0.46777011494252874
Healthcare,Bamboo Fiber,Natural Fiber,Medical packaging,34.91 kg,0.1200000000000001,0.9285714285714286,0.603448275862069,Carbon Catalogue,0.6971279373368144,0.2649589490968802,0.3028720626631856,0.2328451984377078,5,3,4,0,0.6971279373368146,0.30366502463054196,0.4100689655172414
Healthcare,Cotton Fiber,Natural Material,Medical packaging,7.87 kg,0.9466666666666668,0.8285714285714285,0.4310344827586206,Sustainability Dataset,0.1540469973890339,0.516376573617953,0.8459530026109661,0.7443365302304711,5,4,4,3,0.15404699738903394,0.5853661740558292,0.6372873563218391
Automotive,Bamboo Fiber,Natural Fiber,Packaging box,37.36 kg,0.3333333333333334,0.4999999999999999,0.9137931034482758,Carbon Catalogue,0.7463346053424381,0.5823754789272031,0.2536653946575619,0.4090498099681498,0,3,5,0,0.7463346053424382,0.5988505747126438,0.6816091954022989
Furniture,Bamboo Fiber,Natural Fiber,Packaging box,30.52 kg,0.2666666666666667,0.07142857142857142,0.3275862068965516,Carbon Catalogue,0.6089576220124523,0.5076081007115489,0.3910423779875477,0.4003559536808839,4,3,5,0,0.6089576220124524,0.423415435139573,0.30321839080459767
Cosmetics,Molded Pulp,Paper,Packaging box,22.91 kg,0.8400000000000001,0.3857142857142857,0.7931034482758621,Carbon Catalogue,0.4561156858806989,0.7491297208538589,0.543884314119301,0.7148171825773338,2,5,5,0,0.456115685880699,0.7760985221674878,0.8118620689655174
Automotive,Recycled Cardboard,Cardboard,Furniture panel,4.91 kg,0.7333333333333334,0.9857142857142858,0.8793103448275861,Carbon Catalogue,0.09459730869652541,0.5423097974822112,0.9054026913034746,0.7085447263839268,0,1,3,0,0.09459730869652544,0.6479146141215107,0.820919540229885
Cosmetics,Cotton Fiber,Natural Material,Packaging box,27.56 kg,0.6800000000000002,0.2142857142857143,0.1206896551724137,Carbon Catalogue,0.5495079333199437,0.5288013136288998,0.4504920666800563,0.5506681454555769,2,4,5,0,0.5495079333199439,0.4774187192118227,0.3444137931034483
Packaging,Kraft Paper,Paper,Packaging box,15.53 kg,0.3733333333333334,0.07142857142857142,0.6379310344827585,Sustainability Dataset,0.3078931512351877,0.6466119321291735,0.6921068487648123,0.5782768274811131,7,5,5,3,0.30789315123518773,0.5902200328407226,0.5320919540229885
Cosmetics,Tin Container,Metal,Cosmetic wrap,5.79 kg,0.02666666666666667,0.04285714285714287,0.896551724137931,OpenLCA Sample,0.1122715404699739,0.6267870826491516,0.8877284595300261,0.5250333709186685,2,2,0,2,0.11227154046997392,0.5607159277504106,0.5485977011494253
Healthcare,Cotton Fiber,Natural Material,Packaging box,33.49 kg,0.02666666666666667,0.08571428571428572,0.982758620689655,Sustainability Dataset,0.6686081542478409,0.6412370005473453,0.3313918457521591,0.3639123539445859,5,4,5,3,0.668608154247841,0.5866272577996715,0.6003218390804597
Electronics,Molded Pulp,Paper,Electronic enclosure,45.74 kg,0.8800000000000001,0.8285714285714285,0.7931034482758621,OpenLCA Sample,0.914641494275959,0.6148440065681445,0.08535850572404102,0.5355451543444701,3,5,1,2,0.9146414942759592,0.7035270935960591,0.8278620689655174
Cosmetics,Kraft Paper,Paper,Cosmetic wrap,18.32 kg,0.6933333333333334,0.9571428571428571,0.982758620689655,FootprintData,0.3639284996987346,0.5729830322933771,0.6360715003012654,0.6280146630077305,2,5,0,1,0.36392849969873464,0.679008210180624,0.8669885057471263
Furniture,Cornstarch Plastic,Bioplastic,Furniture panel,41.55 kg,0.6000000000000001,0.2428571428571428,0.7931034482758621,OpenLCA Sample,0.8304880498091985,0.7167487684729065,0.1695119501908015,0.517553092446403,4,0,3,2,0.8304880498091988,0.7086699507389164,0.7158620689655173
